2026-06-25T11:09:11.159985+00:00,10.0,0.0,4.63924,44.367,8.935,425.5832,8.5117,0.0,40.2445,51.4134,combined_t0831_t0856
2026-06-25T11:09:12.072279+00:00,10.0,0.0,4.63924,44.367,8.935,425.5832,8.5117,0.0,40.2445,51.4134,combined_t0831_t0856
2026-06-25T11:09:13.317517+00:00,10.0,0.0,4.63924,44.367,8.935,425.5832,8.5117,0.0,40.2445,51.4134,combined_t0831_t0856
2026-06-25T11:09:14.146940+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:15.381332+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:16.409687+00:00,10.0,0.0,4.63924,44.367,8.935,425.3127,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:17.197490+00:00,10.0,0.0,4.63924,44.367,8.935,425.3127,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:18.357281+00:00,10.0,0.0,4.63924,44.367,8.935,425.3127,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:19.614642+00:00,10.0,0.0,4.63924,44.367,8.935,425.3127,8.5063,0.0,40.2887,51.4198,combined_t0831_t0856
2026-06-25T11:09:20.888821+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:22.104810+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:22.952615+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:24.223324+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:25.627416+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:26.891819+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:27.830689+00:00,10.0,0.0,4.63924,44.367,8.935,426.4899,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:28.952146+00:00,10.0,0.0,4.63924,44.367,8.935,426.4899,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:29.676323+00:00,10.0,0.0,4.63924,44.367,8.935,426.4899,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:31.320996+00:00,10.0,0.0,4.63924,44.367,8.935,426.4899,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:32.449935+00:00,10.0,0.0,4.63924,44.367,8.935,426.4899,8.5298,0.0,40.2537,51.4133,combined_t0831_t0856
2026-06-25T11:09:33.499708+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:34.809552+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:35.667066+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:36.857562+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:37.851209+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:38.670307+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:39.729461+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:40.803144+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:41.970019+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:43.086786+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:44.030429+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:45.207118+00:00,10.0,0.0,4.63924,44.367,8.935,424.9731,8.4995,0.0,40.1372,51.4196,combined_t0831_t0856
2026-06-25T11:09:45.983128+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:47.080696+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:48.569794+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:49.428541+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:50.723989+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:51.739473+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:52.939319+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:53.919718+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:55.231246+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:56.538289+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:57.655013+00:00,10.0,0.0,4.63924,44.367,8.935,426.1694,8.5234,0.0,40.2005,51.4132,combined_t0831_t0856
2026-06-25T11:09:58.595041+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:09:59.667452+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:00.862315+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:02.628912+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:04.190477+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:05.520147+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:06.759435+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:07.889590+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:09.358840+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:10.503626+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:11.358218+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:12.635122+00:00,10.0,0.0,4.63924,44.367,8.935,424.4374,8.4887,0.0,40.0211,51.4187,combined_t0831_t0856
2026-06-25T11:10:14.370076+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,,,,,combined_t0831_t0856
2026-06-25T11:10:15.596294+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,,,,,combined_t0831_t0856
2026-06-25T11:10:16.976071+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,,,,,combined_t0831_t0856
2026-06-25T11:10:18.054066+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:19.108297+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:20.319588+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:21.497845+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:22.681104+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:23.709860+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:24.777393+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:25.922216+00:00,10.0,0.0,4.63924,44.367,8.935,427.3372,8.5467,0.0,40.3165,51.4141,combined_t0831_t0856
2026-06-25T11:10:26.703132+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:28.103801+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:28.978426+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:30.381782+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:31.530997+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:32.688708+00:00,10.0,0.0,4.63924,44.367,8.935,425.4629,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:33.612406+00:00,10.0,0.0,4.63924,44.367,8.935,425.4629,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:34.716387+00:00,10.0,0.0,4.63924,44.367,8.935,425.4629,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:35.923473+00:00,10.0,0.0,4.63924,44.367,8.935,425.4629,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:37.088128+00:00,10.0,0.0,4.63924,44.367,8.935,425.4629,8.5093,0.0,40.1586,51.4185,combined_t0831_t0856
2026-06-25T11:10:38.136615+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,,,,,combined_t0831_t0856
2026-06-25T11:10:39.230036+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,,,,,combined_t0831_t0856
2026-06-25T11:10:39.996900+00:00,10.0,0.0,4.63924,44.367,8.935,,,,,,combined_t0831_t0856
2026-06-25T11:10:41.470433+00:00,10.0,0.0,4.63924,44.367,8.935,,,,,,combined_t0831_t0856
2026-06-25T11:10:42.826332+00:00,10.0,0.0,4.63924,44.367,8.935,,,,,,combined_t0831_t0856
2026-06-25T11:10:44.118730+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:45.185628+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:46.336357+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:47.210695+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:48.474136+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:49.608068+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:50.424771+00:00,10.0,0.0,4.63924,44.367,8.935,424.1852,8.4837,0.0,40.3529,51.4142,combined_t0831_t0856
2026-06-25T11:10:52.179070+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:53.104579+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:54.691531+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:55.962203+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:57.204634+00:00,10.0,0.0,4.63924,44.367,8.935,425.5703,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:58.304895+00:00,10.0,0.0,4.63924,44.367,8.935,425.5703,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:10:59.567886+00:00,10.0,0.0,4.63924,44.367,8.935,425.5703,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:11:00.908449+00:00,10.0,0.0,4.63924,44.367,8.935,425.5703,8.5114,0.0,40.2077,51.4183,combined_t0831_t0856
2026-06-25T11:11:01.897430+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:03.325324+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:04.444011+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:05.762379+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:06.938361+00:00,10.0,0.0,4.63924,44.367,8.935,425.3354,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:08.011760+00:00,10.0,0.0,4.63924,44.367,8.935,425.3354,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:08.803062+00:00,10.0,0.0,4.63924,44.367,8.935,425.3354,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:09.876470+00:00,10.0,0.0,4.63924,44.367,8.935,425.3354,8.5067,0.0,40.2321,51.4142,combined_t0831_t0856
2026-06-25T11:11:11.178744+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:12.218774+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:13.048883+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:14.202825+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:15.284663+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:16.764015+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:18.148266+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:19.217301+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:20.138023+00:00,10.0,0.0,4.63924,44.367,8.935,424.9388,8.4988,0.0,40.1114,51.4177,combined_t0831_t0856
2026-06-25T11:11:20.917135+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:22.563020+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:23.434890+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:24.722625+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:25.659391+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:27.135985+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:28.780098+00:00,10.0,0.0,4.63924,44.367,8.935,425.1107,8.5022,0.0,40.2093,51.4142,combined_t0831_t0856
2026-06-25T11:11:30.491622+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:31.754757+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:33.570582+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:34.530968+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:35.672109+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:36.735350+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:37.828460+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:39.176140+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:40.771819+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:41.871789+00:00,10.0,0.0,4.63924,44.367,8.935,426.5843,8.5317,0.0,40.209,51.4142,combined_t0831_t0856
2026-06-25T11:11:43.131791+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:44.253363+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:45.210131+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:46.252703+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:47.208179+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:48.155487+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:49.334936+00:00,10.0,0.0,4.63924,44.367,8.935,425.094,8.5019,0.0,40.1473,51.418,combined_t0831_t0856
2026-06-25T11:11:50.634326+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4821,0.0,40.3592,51.4146,combined_t0831_t0856
2026-06-25T11:11:51.839048+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4821,0.0,40.3592,51.4146,combined_t0831_t0856
2026-06-25T11:11:52.985226+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4821,0.0,40.3592,51.4146,combined_t0831_t0856
2026-06-25T11:11:53.998640+00:00,10.0,0.0,4.63924,44.367,8.935,424.1051,8.4821,0.0,40.3592,51.4146,combined_t0831_t0856
2026-06-25T11:11:55.125271+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:11:56.307909+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:11:57.382672+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:11:58.384309+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:11:59.281908+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:00.313351+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:01.220822+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:03.267778+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:04.382337+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:05.313694+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:06.392054+00:00,10.0,0.0,4.63924,44.367,8.935,424.1558,8.4831,0.0,40.2245,51.4146,combined_t0831_t0856
2026-06-25T11:12:07.087789+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:08.605642+00:00,10.0,0.0,4.63924,44.367,8.935,425.6711,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:09.375973+00:00,10.0,0.0,4.63924,44.367,8.935,425.6711,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:10.452320+00:00,10.0,0.0,4.63924,44.367,8.935,425.6711,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:11.513394+00:00,10.0,0.0,4.63924,44.367,8.935,425.6711,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:12.744060+00:00,10.0,0.0,4.63924,44.367,8.935,425.6711,8.5134,0.0,40.1722,51.418,combined_t0831_t0856
2026-06-25T11:12:13.732227+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:14.672468+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:16.149062+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:17.718591+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:18.847923+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:19.863533+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:21.334627+00:00,10.0,0.0,4.63924,44.367,8.935,422.7048,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:22.608343+00:00,10.0,0.0,4.63924,44.367,8.935,422.7048,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:23.700249+00:00,10.0,0.0,4.63924,44.367,8.935,422.7048,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:24.674017+00:00,10.0,0.0,4.63924,44.367,8.935,422.7048,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:25.606743+00:00,10.0,0.0,4.63924,44.367,8.935,422.7048,8.4541,0.0,40.3429,51.4149,combined_t0831_t0856
2026-06-25T11:12:26.905514+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:27.826046+00:00,10.0,0.0,4.63924,44.367,8.935,422.61,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:29.015992+00:00,10.0,0.0,4.63924,44.367,8.935,422.61,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:30.243651+00:00,10.0,0.0,4.63924,44.367,8.935,422.61,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:31.280578+00:00,10.0,0.0,4.63924,44.367,8.935,422.61,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:32.499281+00:00,10.0,0.0,4.63924,44.367,8.935,422.61,8.4522,0.0,40.2433,51.415,combined_t0831_t0856
2026-06-25T11:12:33.411971+00:00,10.0,0.0,4.63924,44.367,8.935,0.0,8.481,0.0,40.2863,51.4182,combined_t0831_t0856
